group,datum
1,-3.13658858841546
1,-4.25299193936797
1,-3.57153094144824
1,-4.07343157268877
1,-4.52811359981503
1,-4.77316423476305
1,-2.32767125184198
1,-4.84121523847972
1,-5.81027289283925
1,-6.02333396850157
1,-4.95327658825289
1,-3.50160269619648
1,-4.07134430703668
1,-3.6342840034303
1,-5.50113893976629
1,-5.85765723852469
1,-4.6121461401775
1,-4.7862495733949
1,-5.29274462853614
1,-5.24760399192827
1,-3.39756556013
1,-4.17917962666434
1,-3.17970126035082
1,-4.03434745214129
1,-3.99004462439778
1,-3.40897834249483
1,-5.6288269482785
1,-4.03813991271871
1,-2.92513516192546
1,-6.21818258080521
1,-3.85562723158946
1,-3.6202398780582
1,-5.60658281793987
1,-3.10120661903787
1,-5.02255406190478
1,-1.35558431766876
1,-5.44305703296311
1,-6.57289996298239
1,-1.4051987024582
1,-3.8964421581817
1,1.5505147503369
1,-3.02245044122235
1,-3.32250701504061
1,-4.12330594001275
1,-3.0804103535789
1,-4.76797498330202
1,-3.80834887238651
1,-4.48563315095631
1,-4.157372484937
1,-1.586594171821
1,-3.98918757453288
1,-1.30498475376955
1,-3.1354416572829
1,-5.57933991429246
1,-5.03549943434091
1,-3.70791479734527
1,-5.69920168071418
1,-3.36973367830793
1,-3.1633547121009
1,-5.21434251263618
1,-4.83418211430847
1,-5.11653049083695
1,-4.02315278015491
1,-4.6132259352221
1,-5.56704999786294
1,-3.63484866643788
1,-5.66304637302226
1,-3.81922669301359
1,-4.11697581163148
1,-4.91930214143272
1,-3.88385995185105
1,-3.44167270521779
1,-3.61550151305846
1,-3.97113199461948
1,-5.28556553866785
1,-1.38443546069233
1,-4.75753818471371
1,-4.11733602145578
1,-2.48234923056344
1,-4.64098782875608
1,-4.271511988355
1,-6.16063444948115
1,-5.22603666673286
1,-4.04455092300526
1,-3.3096180972882
1,-4.89393361020106
1,-4.14822613260044
1,-3.96532282833581
1,-3.62769481408995
1,-4.57192030718952
1,-6.00486728360978
1,-6.37796552125622
1,-4.30127235890426
1,-5.71323287613114
1,-2.39480745180459
1,-3.87731038862088
1,-3.50204432209616
1,-3.26198321730316
1,-3.42836135629176
1,-2.57377619076832
1,-3.36782652600823
1,-5.06754300497844
1,-4.35602646130728
1,-4.49712168796354
1,-3.70132693001362
1,-3.93528910907803
1,-2.04794067601874
1,-3.96527678548783
1,-4.09356882598694
1,-3.88063966695026
1,-4.37934191524135
1,-5.3384904942675
1,-4.61423163092757
1,-2.72930886928093
1,-3.71892456855293
1,-3.64977028457119
1,-4.21367922068205
1,-4.03133447185933
1,-3.70485744259154
1,-6.21974712427719
1,-4.4938999976156
1,-2.14903349319714
1,-3.99302365956881
1,-3.90522806215516
1,-1.83015644958365
1,-4.49974406630861
1,-4.71440210699004
1,-5.0567800196701
1,-5.12246851288679
1,-5.00605547363275
1,-3.48028204859977
1,-2.88688675488124
1,-4.04623031460641
1,-5.21615230554514
1,-4.01412763217726
1,-4.34293362663203
1,-4.02919920589843
1,-3.97223360295401
1,-6.62117558611489
1,-4.2974743413583
1,-2.43985148438835
1,-4.83519517747182
1,-4.18161789934519
1,-4.09641402581335
1,-3.74315085512782
1,-3.75604153583505
1,-5.42613502576211
1,-2.46227289123439
1,-4.53832800162891
1,-2.36653142617128
1,-1.78729083313035
1,-3.3645829533555
1,-4.7290798099749
1,-3.99084810020169
1,-3.29359932826054
1,-4.0101995535198
1,-4.07523443822236
1,-3.11905918288435
1,-4.59042696189458
1,-6.00930920343117
1,-2.9053801775862
1,-3.60833255361093
1,-5.23994740163749
1,-4.79816476182572
1,-3.54403857886019
1,-3.02520285694176
1,-3.91336885916472
1,-3.61134698892292
1,-6.01496456340709
1,-2.59387009095522
1,-6.23685874944238
1,-3.534784590679
1,-4.90168672999005
1,-4.44127604763277
1,-4.64151229887652
1,-4.47307654355947
1,-4.09106668848779
1,-4.35350190130914
1,-4.47893222383753
1,-2.93506497617374
1,-2.6429570112883
1,-4.20299896059223
1,-12.1623070938161
1,-2.9408569082091
1,-4.68006039957041
1,-0.071396239800927
1,-3.72818589284046
1,-4.28606885266543
1,-2.38319757931065
1,-4.60802759609032
1,-4.85840549453441
1,-6.03598713776206
1,-5.03624707860592
1,-3.84423260227759
1,-5.48088442764101
1,-4.63227173318058
1,-4.39397703117196
1,-5.90702199375161
1,-6.19815115369466
1,-2.23226279326701
1,-4.54521761562226
1,-6.76615742481904
1,-3.59985667227367
1,-4.36167125734744
1,-4.29361007095709
1,-3.86238783619936
1,-5.47660226850249
1,-3.52049736398626
1,-4.37168823377893
1,-3.65194341764453
1,-3.57763166986296
1,-2.98590962741119
1,-3.30637886478781
1,-4.35312231883606
1,-6.89127095766969
1,-3.26811998130131
1,-3.6027818704369
1,-6.06289178885651
1,-4.00793536671411
1,-4.17484765584262
1,-5.08369177917796
1,-3.35733640042833
1,-7.09101660293737
1,-2.71879452277302
1,-2.88615604638802
1,-3.85108311388258
1,-2.60460509271832
1,-4.88598401932341
1,-3.93017181362122
1,-2.83517835580184
1,-5.7994219544559
1,-4.18863382322176
1,-4.96769067400911
1,-4.99154871266025
1,-3.80347581687774
1,-7.41767412234795
1,-2.95113228649367
1,-6.32277993400539
1,-5.59211831387818
1,-5.5392059674968
1,-4.08996544855562
1,-2.69626121115766
1,-5.18990637178597
1,-6.36812536933825
1,-4.85845203978331
1,-4.27806986501309
1,-5.63382721275318
1,-5.88664956273635
1,-4.26615971110242
1,-4.82436352807139
1,-3.87089050187655
1,-4.1195471734205
1,-4.99323999019015
1,-5.51819519335326
1,-3.82228524758264
1,-4.23193354890073
1,-3.54240922109886
1,-6.72465796093663
1,-6.07010262251817
1,-7.03139770601594
1,-6.99761805097273
1,-4.83108425539917
1,-4.26499659880872
1,-4.37458679504142
1,-3.03079103651285
1,-1.48742263185278
1,-5.27627814502657
1,-2.93493427731557
1,-3.64502760938342
1,-5.11430079749515
1,-5.65628046512505
1,-4.84602179903335
1,-0.127549302729943
1,-3.47886693507435
1,-4.08149913506612
1,-2.50991202296843
1,-5.06334664606643
1,-2.66524879005981
1,-3.31622111199225
1,-3.8158876496174
1,-5.40216487864163
1,-4.55435735278263
1,-2.87384464690233
1,-3.54806767461553
1,-4.78725161216695
1,-2.42230654653632
1,-4.90907871592061
1,-3.19714505701339
1,-3.66842104020861
1,-2.49179328035308
1,-3.69714477678064
1,-3.74914349965201
1,-3.38927794086154
1,-4.72668276112038
1,-5.6851704599125
1,-5.62035840739918
1,-6.27183925075521
1,-5.40397708322976
1,-3.91058639497041
1,-1.46543666068134
1,-5.2362541772724
1,-2.7080369221962
1,-4.67882458488343
1,-4.28171865934408
1,-6.01431708524426
1,-3.8014327455528
1,-6.65786566123321
1,-2.50488926826068
1,-1.57520205976345
1,-5.50887054043108
1,-4.25408061201129
1,-2.60773133802021
1,-4.84447477843666
1,-4.75557273087054
1,-2.59363023055153
1,-3.34765133330144
1,-4.73109814352694
1,-3.2129419079689
1,-6.05840337678779
1,-3.609375468252
1,-5.24441004861057
1,-2.66784512412982
1,-1.84793858449134
1,-4.25370670303776
1,-4.99559572683525
1,-2.91501883039584
1,-2.94353267618054
1,-5.27495790260112
1,-6.27103903186497
1,-4.02195999974919
1,-1.58894594332223
1,-2.61373459471036
1,-5.05949032723868
1,-4.93243748330248
1,-2.42473947811479
1,-4.41862124933655
1,-2.39250836302893
1,-3.90620438769908
1,-3.06281731314622
1,-4.28466538223344
1,1.34260506377891
1,-3.66252052720186
1,-2.42832590358646
1,-3.22402432406304
1,-2.31058891994131
1,-5.19474326062168
1,-3.082445010385
1,-4.17218504010748
1,-6.87842352164947
1,-5.77606844216042
1,-4.28446243438719
1,-4.03815692097369
1,-3.86597993019539
1,-3.83952222300746
1,-4.130280634883
1,-2.22829572809798
1,-4.11869063241939
1,-4.36509198420065
1,-5.56731792937029
1,-4.47507121298701
1,-1.25470503308849
1,-5.40352122852469
1,-3.35733920501014
1,-5.63365812322821
1,-5.59559356014046
1,-4.20372258888408
1,-3.14703313570439
1,-3.08772934414587
1,-3.10305970608093
1,-3.2591875741397
1,-2.50577578887477
1,-4.99573046668072
1,-3.42169819058386
1,-2.9249045414873
1,-2.56160818702808
1,-3.03108825015062
1,-2.93468513101193
1,-4.33530026810907
1,-3.21997980637704
1,-4.27692007981403
1,-2.32999329367713
1,-3.88733239880823
1,-4.45555142714181
1,-3.0371611148312
1,-3.1130082319963
1,-4.11463356913162
1,-4.36787409701223
1,-4.98128446472705
1,-2.44249870620442
1,-4.51903417713704
1,-3.07754191118425
1,-4.61493884515315
1,-3.96235785370977
1,-4.3980178175037
1,-4.23167195861079
1,-3.95976843858125
1,-3.43714079107375
1,-2.91292097577978
1,-1.1215260504017
1,-3.32668522442013
1,-3.97877888260625
1,-3.82062929889774
1,-3.45394478523159
1,-3.04039770199563
1,-2.92528966851742
1,-3.9163306617104
1,-4.34765174391087
1,-6.28336044096722
1,-5.48706924439874
1,-3.18130941685571
1,-3.67128987173358
1,-2.7888621806693
1,-4.56345262873184
1,-2.94618515174881
1,-4.16400973400266
1,-2.53169633942636
1,-3.84344057744489
1,-3.38445625795761
1,-2.61443992315757
1,-4.41338895339441
1,-4.25199411841646
1,-5.33200693055473
1,-4.41133017456518
1,-4.70738206369503
1,-5.24735590930426
1,-4.52829248540278
1,-5.22665278411566
1,-2.86129178947103
1,-3.15365008705281
1,-3.40176440963231
1,-4.31139065294497
1,-3.95480372033058
1,-4.06259845502644
1,-4.69766832841689
1,-4.49231347932674
1,-3.59952355942607
1,-4.31931182997253
1,-1.6742578231088
1,-4.22864230486714
1,-2.73317344218467
1,-2.60392802355343
1,-2.82771075948837
1,-2.54393419751095
1,-3.45755201598047
1,-2.58336341226697
1,-4.15550213126391
1,-3.45419366806962
1,-3.53343550803172
1,-4.59240204064712
1,-3.83642295728133
1,-5.74177243409716
1,-5.31916357989088
1,-4.0562698800192
1,-1.53786380616352
1,-4.45470002370909
1,-4.34470278721032
1,-4.21865410725346
1,-2.9780215292047
1,-2.85459490418838
1,-4.03483418204846
1,-3.37473134315919
1,-3.03689485646263
1,-2.72855005545549
1,-3.72215296431641
1,-2.55328538586146
1,-4.85698980248437
1,-3.41384454364134
1,-4.63531239644626
1,-5.59952488635825
1,-6.87551433555527
1,-3.82454651947179
1,-4.273116819051
1,-3.12047065078282
1,-4.16233486265427
1,-3.2795689572896
1,-6.00185922626892
1,-3.65216602818499
1,-3.47351977403585
1,-3.45794218255415
1,-3.70290956039464
1,-4.94240281629321
1,-3.68293488496195
1,-5.26190957609289
1,-4.61899480956222
1,-1.791711355995
1,-4.16779839268444
1,-4.80836806062116
1,-5.44015030972628
1,-3.71868979715314
1,-3.11892687631846
1,-2.98069164379831
1,-4.46280182291736
1,-4.42261567611648
1,-5.54872871737508
1,-1.21321302033314
1,-4.47088041112118
1,-4.49320991852247
1,-4.41141872817225
1,-2.6887136713145
1,-4.33472546885653
1,-4.9397020295691
1,-2.30517444691384
1,-4.68078228742946
1,-4.03874606675709
1,-5.7654967993159
1,-5.20391290460965
1,-5.22884529072149
1,-5.62608277162243
1,0.778334814411465
1,-2.8461043646686
1,-3.47281504106568
1,-4.87526558196055
1,-3.02824815145581
1,-4.99780742891789
1,-4.1993834705726
1,-3.63787880834816
1,-1.74215834391236
1,-5.51743482126811
1,-4.29476521756428
1,-3.31815398724415
1,-5.75869122038162
1,-4.78629092617057
1,-3.5803927245352
1,-5.19004172010558
1,-3.71435843140841
1,-4.72227026879554
1,-4.492532332649
1,-3.60127276365718
1,-8.0810065734176
1,-5.20581830532476
1,-4.15961418076203
1,-2.84403815486589
1,-2.98958153837506
1,-5.45456465229619
1,-3.16554281170797
1,-3.31793773998697
1,-2.94452503704397
1,-3.78498412490095
1,-3.62207274541007
1,-5.30215264468418
1,-4.83449007459391
1,-4.55039166017136
1,-3.43961404106212
1,-2.81841565771788
1,-4.47706177675547
1,-5.37311853189676
1,-3.70371429529723
1,-3.49707939166202
1,-7.14075550750269
1,-2.18058609822527
1,-4.3533571965158
1,-3.48641942864689
1,-5.00026292472501
1,-4.22812040013885
1,-2.31684642592851
1,-3.95535175058322
1,-4.0801767344114
1,-3.6302248508133
1,-3.89105064776445
1,-5.14165953374828
1,-4.4222817375687
1,-3.7927075593879
1,-4.4888531429015
1,-4.94638920692893
1,-4.69474733328242
1,-5.50437184080872
1,-6.65662318553752
1,1.37651180913827
1,-4.70868954130574
1,-2.52806592343805
1,-3.17074126026381
1,-6.09513579319174
1,-3.50339584798728
1,-2.5871104297342
1,-3.81741157304676
1,-3.13852477046181
1,-5.38533205423912
1,-2.0828634855398
1,-4.04183420754318
1,-3.1279361186663
1,-4.00335797260961
1,-3.63034010063328
1,-4.36255639528436
1,-1.90391339289483
1,-5.90631784983045
1,-2.82132755284739
1,-4.6871631926445
1,-4.52752355941229
1,-4.09402621155304
1,-4.82175930486717
1,-2.67896660316802
1,-6.16084153224173
1,-1.58168653984999
1,-4.0235962815899
1,-5.00770462757587
1,-3.6030138130233
1,-3.97800055746223
1,-3.43564153160302
1,-5.36292760058268
1,-1.54294174967161
1,-6.86319937317109
1,-4.04960978493688
1,-6.84590408980133
1,-4.17092128980452
1,-4.34064122021945
1,-2.77656839205592
1,-3.25944972542706
1,-3.55356038435112
1,-2.4392400889513
1,-3.49560278678649
1,-3.16602271420346
1,-5.48871882694255
1,-4.47439429828037
1,-1.74833944726256
1,-4.28252826393323
1,-5.41762292906943
1,-3.16104899654817
1,-4.44200002044298
1,-3.83850286017046
1,-3.29672659204315
1,-2.64166101231796
1,-1.92637397515491
1,-5.53092591150078
1,-4.27018444528921
1,-2.92770570048342
1,0.815023943972724
1,-3.74774647408361
1,-4.96707604278619
1,-3.29424166914809
1,-2.97236995535375
1,-4.90751611976745
1,-2.14535761805129
1,-1.72475172150368
1,-3.49131218605844
1,-3.7982414433761
1,-1.42972235769304
1,-2.74567632950335
1,-3.26456975852846
1,-4.25878481563652
1,-4.02975010009946
1,-4.11072545962201
1,-4.10572095260705
1,-3.75651862250768
1,-5.97118509088123
1,-3.88822453346609
1,-3.33014674003176
1,-5.21644448248848
1,-1.30154534846486
1,-3.3379796597353
1,-1.46208150935818
1,-1.24612841818673
1,-3.76607819733706
1,-4.06677603494728
1,-4.28455778394346
1,-4.278204208429
1,-1.65162296833351
1,-3.49147514310537
1,-4.26521381426614
1,-4.66766839103715
1,-5.18029989014859
1,-3.7290278886142
1,-4.70753308033007
1,-3.54921216720574
1,-4.56956809591704
1,-4.99320157655939
1,-4.73363780236356
1,-3.97844703669744
1,-3.63121768736209
1,-4.22147229490128
1,-5.19069620203133
1,-2.78765705209167
1,-3.56838486856246
1,-4.19613795692024
1,-4.60183334743015
1,-4.81767280069713
1,-3.81201756869496
1,-6.68624959138597
1,-2.87011170625964
1,-3.09906431038924
1,-3.51198353427123
1,-5.74869288210943
1,-5.30706735188858
1,-4.37291076573589
1,-5.05369131302258
1,-3.41294042589129
1,-4.23828458458445
1,-4.42145656275283
1,-3.03778771917068
1,-4.14838383782691
1,-3.55406438812584
1,-4.30494179875749
1,-4.28145710479907
1,-3.54935971771169
1,-3.31964851321713
1,-4.42840129946346
1,-5.09772954152407
1,-4.50555616658361
1,-1.37634875769916
1,-4.40054755409936
1,-3.11964138805007
1,-5.30077650992826
1,-4.64743242414054
1,-6.55446364366551
1,-4.58369122934929
1,-5.14073215638811
1,-3.80063116960598
1,-3.52527994827764
1,-3.57718857260399
1,-5.10495899462724
1,-5.49601701677531
1,-3.97391228284517
1,-1.73014633912475
1,-4.75120905131952
1,-3.81667306357477
1,-4.2909146691362
1,-2.41134050203009
1,-4.12563520287177
1,-2.97792285129815
1,-4.56495699049295
1,-4.81522878955229
1,-3.55285557981559
1,-3.58855874139563
1,-4.08263745737308
1,-3.61956944849177
1,-4.78526046229057
1,-2.91271424498295
1,-5.09713185073109
2,3.80444985439027
2,5.14149109132485
2,4.17260604785649
2,5.22571381008168
2,4.08423242746063
2,4.46546153511441
2,4.38679929248061
2,4.513313423267
2,4.42741174424876
2,5.10199662577292
2,5.31959640286067
2,5.26323988050259
2,4.54825371535162
2,5.38982129931029
2,4.79563114920562
2,4.34904937689345
2,4.65349908470608
2,4.48205272457968
2,4.83644438076831
2,4.60181606863975
2,4.87425440456195
2,5.60465444615489
2,5.2164613248903
2,6.27419116030013
2,4.75372783496085
2,4.90118079783477
2,4.99517599591101
2,4.37467245347749
2,5.74820053633287
2,4.565120552233
2,4.26969462112677
2,5.48146114899642
2,5.423599733699
2,5.05739358370498
2,5.03201586443565
2,4.71002368305938
2,4.76289816064222
2,4.71304304533317
2,4.04568748014783
2,4.84189512406956
2,4.38567944779505
2,5.15283050871077
2,5.42219408439626
2,5.36006888137286
2,4.14667784732719
2,4.36550257043192
2,6.47833586997393
2,4.33908075004664
2,4.23713478509849
2,5.74385584567171
2,4.79822813973454
2,5.32859019720638
2,3.9589048045548
2,4.68061045977988
2,4.38327419636274
2,5.90323680932359
2,4.73506231236053
2,4.509097943531
2,5.54829739735553
2,5.50515378560906
2,5.24252632020872
2,6.50009002202183
2,5.78560317728663
2,4.32067645489543
2,4.13553949020563
2,5.75851079666772
2,4.99425331318066
2,5.61465446793373
2,4.33748108933812
2,4.39033412909151
2,5.22610715011203
2,4.20495554917869
2,4.71140893958501
2,5.12948680701122
2,4.4261028056661
2,5.38086734542947
2,3.82783750877872
2,3.86464959581264
2,4.54989017982644
2,5.19774675855396
2,4.63216415921473
2,4.47915014708358
2,4.66043296956843
2,3.99814599706878
2,4.17424179448227
2,4.18702988746512
2,4.63055175478676
2,4.25765510858018
2,5.67483742175038
2,5.20021680893544
2,4.10867395287052
2,4.38692262434337
2,4.80262453253199
2,4.53835355101175
2,5.30502931236867
2,5.09049511732996
2,4.67828078048936
2,4.29631048806236
2,4.18322606743323
2,4.84544450154183
2,4.43059867718189
2,4.80769256214141
2,4.89990818402203
2,5.45628980583248
2,4.53885286100762
2,4.42813631740844
2,4.17413180307223
2,5.04216018486127
2,4.3602003208899
2,4.49135856795007
2,4.07274666191552
2,6.06311799023264
2,4.95065107833044
2,5.71426354007502
2,4.86740603190958
2,4.87930665432417
2,5.02106392734632
2,5.10934441303378
2,4.3660920219024
2,4.86531680318582
2,4.63666093327788
2,4.50730130159594
2,4.43867094923003
2,5.53914954622031
2,4.95658221115654
2,5.19331349343155
2,4.88084730576969
2,4.07367650571981
2,4.65185145582256
2,4.21062189600032
2,4.3260395167893
2,4.35308576378584
2,4.80840641599169
2,4.85134088004599
2,4.66576331563197
2,4.16744554323916
2,3.75913662386674
2,5.44740859374035
2,3.83743049667562
2,4.53616073022401
2,4.6242398755054
2,5.10364209649749
2,4.96237823645543
2,4.80162640393995
2,3.74055971633263
2,3.99522432722497
2,6.10855523696061
2,5.24241471385212
2,4.32122250637293
2,4.26034250352661
2,4.30304697185348
2,5.10981581746329
2,6.32815011094724
2,3.9136445357238
2,4.87220598174085
2,4.70897617107918
2,4.84171409305649
2,5.84266022955055
2,6.13380858549846
2,4.85634753704295
2,5.04395933354484
2,5.06672935978367
2,5.42150986624091
2,4.55173125896314
2,5.67185258856629
2,3.69356684179995
2,4.50243304051733
2,5.71916032575976
2,4.66193721435381
2,4.23883084121846
2,4.55907721519525
2,3.98570836926603
2,5.02598969545249
2,4.79090409428524
2,5.08814641654962
2,4.86371090798615
2,4.90055857222942
2,4.50476409588054
2,4.59774500553066
2,3.84905293645618
2,4.59318002524841
2,5.20553374046891
2,5.52139271050401
2,4.3206259365857
2,4.94098841525199
2,5.52435327874916
2,5.06748040907649
2,4.04676318793667
2,4.10449426561535
2,5.936321431894
2,4.18628378878174
2,4.42361616177583
2,4.50900967747258
2,6.15068947533579
2,4.54235679461569
2,4.72063501464102
2,5.39242882013046
2,4.28357252417848
2,4.34197502338499
2,4.8868939883455
2,4.98690299916114
2,4.50109262436994
2,4.88918714921457
2,4.61642893231939
2,4.23579841192174
2,4.39164194021539
2,4.16784438658495
2,3.82309936499593
2,4.44736561643205
2,4.96975450389301
2,5.48187433462415
2,6.11497364118209
2,4.95963582863093
2,4.77925324220381
2,4.29785733405441
2,4.60093830326716
2,3.68644916497797
2,4.86895866111339
2,4.76079420866739
2,4.99759261174482
2,4.5188067003915
2,6.14605335825283
2,5.07861992462679
2,4.5203418963793
2,4.81786751806214
2,4.98198279967767
2,4.03008395588623
2,4.91444719942365
2,4.27848421130278
2,4.76670160409568
2,4.27148619798325
2,4.94866426768699
2,4.4498456045297
2,4.36639781110595
2,5.84764258197801
2,5.13013598249371
2,5.3574660119922
2,4.05957254794264
2,4.2852574753639
2,4.60023683751116
2,5.62435812899332
2,4.96757434258319
2,5.13202297771573
2,4.92670014390355
2,4.13651510898213
2,4.29004131815731
2,5.39744686144904
2,4.25132027792565
2,4.73907322602682
2,4.74933800245332
2,6.02082195134982
2,4.42939811272248
2,4.08337247051412
2,4.88545620539456
2,4.30730540441771
2,4.51708998562218
2,4.635966215186
2,5.21016896179466
2,3.974305086518
2,4.83623427761392
2,4.33699815961126
2,5.22388740992967
2,5.0766329077319
2,5.87717188855312
2,5.71756824289377
2,5.51170761811902
2,4.98393946209218
2,3.99583602241161
2,3.9224324498016
2,4.29770222960701
2,3.72986976192844
2,5.25434842401718
2,5.46164721845017
2,5.18828988974805
2,3.95192206562888
2,5.2167114708899
2,6.18085455832479
2,4.02728325282566
2,4.80097931594169
2,5.28356942726779
2,6.13503900113651
2,5.27049503808161
2,4.75545632290564
2,5.87243912794019
2,5.39686048485275
2,4.08892503529676
2,4.55065824751066
2,4.64198696917475
2,4.68927554383024
2,4.32030386368989
2,4.76287182655772
2,4.75533028704928
2,5.13739898083756
2,5.51072120127333
2,3.74052297136075
2,3.91335437176647
2,4.16035608010058
2,4.04486242868365
2,4.84501345456873
2,4.58895399597435
2,6.60989182522937
2,5.09757314924536
2,3.92945244641356
2,5.59573919851817
2,4.95253940825899
2,4.26591744740518
2,4.03665975322789
2,4.61737897848184
2,4.88743491862706
2,5.02944360305746
2,5.01897365204113
2,4.71434716078466
2,3.89170820672906
2,5.26065908807805
2,6.27049355472893
2,4.45130691822303
2,5.37310616675962
2,6.38637124543893
2,4.4398395385981
2,3.79620811648429
2,4.28479204390038
2,4.0673386639841
2,5.37304030842996
2,4.18005419055758
2,5.2487134347657
2,5.41490211184979
2,4.78335874461077
2,4.39475261275677
2,4.82588593283201
2,4.25028484960925
2,4.54844704883999
2,3.93927439563079
2,5.30438739482733
2,4.2607998314293
2,4.84293700323513
2,4.82398030605924
2,3.93673204867772
2,5.06379791665157
2,4.38328935781593
2,4.88158591402512
2,4.96429487901515
2,5.02076807207575
2,4.71104268154059
2,5.30689671334535
2,4.27656699113371
2,6.41704365163508
2,4.80148289218134
2,4.27934149956891
2,4.93308079168624
2,5.09384039561926
2,3.88192297560584
2,4.2229769540641
2,4.24021688884064
2,4.39385682633703
2,4.68581549224191
2,4.1359096359226
2,3.89986924804941
2,4.30980844613829
2,4.30134314840961
2,4.39635839464701
2,4.0280663847995
2,4.858312699469
2,4.96423611793615
2,4.17810288910736
2,4.10114482913066
2,6.03643031961353
2,4.57727800143705
2,4.60579341426416
2,4.4267738111587
2,5.49681992036377
2,4.6334259314016
2,6.53872193935819
2,4.121556202166
2,5.11630049430416
2,5.42559100891498
2,6.20131937912163
2,4.59289880124825
2,3.97617848151637
2,3.84082241601264
2,6.6679056550179
2,4.97077924058948
2,5.34455079511925
2,5.91773561927412
2,4.58425527668004
2,5.69037702248661
2,5.78323271226556
2,4.61532663888197
2,4.43831444102849
2,4.09171302833695
2,4.90116671640157
2,5.02356960253235
2,4.74719251597847
2,5.09170376849367
2,4.75601115825477
2,4.96850260008371
2,5.12257073385578
2,4.61938578182087
2,4.4762306098001
2,5.64320412895741
2,4.73546777332384
2,4.85932772451844
2,4.32957720791179
2,3.77815164173038
2,3.9552328725375
2,4.38842306539193
2,4.18266742443562
2,4.54767879737623
2,4.43003407541685
2,4.22298973418698
2,5.28529367024652
2,6.75055748107818
2,6.28696946113041
2,4.75928984736854
2,5.25637507402709
2,6.50564276741344
2,5.23662612399587
2,4.0402232850597
2,4.64834967977421
2,4.67768135860662
2,5.56140845199612
2,4.92137599540004
2,5.70367786761897
2,3.93855863642585
2,4.15667045196248
2,4.28301280073937
2,5.08512765564936
2,4.65291501065735
2,4.59903111567886
2,4.34451030317895
2,5.07987211874471
2,4.52530497299845
2,3.8809614790514
2,4.17249038783485
2,4.94793630506888
2,5.11317520846261
2,4.26392753422352
2,5.02720540308551
2,4.06480693250427
2,5.03512925570135
2,3.97007447514305
2,4.63408759419495
2,4.05122826115307
2,5.27407087835675
2,4.87353647063818
2,4.93589022020852
2,6.26299167440271
2,4.37702588782206
2,4.73135934296225
2,5.02234002937645
2,5.25831735108312
2,5.17473901574714
2,4.91196675316844
2,4.11157855708811
2,5.15870184847726
2,4.35383079803931
2,5.62848980414843
2,4.36102967547207
2,4.20418562909378
2,3.56416647610338
2,4.5739054412266
2,4.73092532293162
2,4.83468444409942
2,5.91440090147855
2,5.13969641135394
2,5.89787751810017
2,4.88442376807909
2,4.34462843830062
2,4.67750322078419
2,5.47975628396104
2,6.32815577844961
2,5.52977225761103
2,5.10685257711345
2,4.69422800313601
2,4.8238633173919
2,5.13731825097404
2,5.44978028271942
2,4.76585743343728
2,4.23490665995757
2,5.48390031607422
2,5.22607902574379
2,4.96542700415593
2,3.90560083692314
2,4.70719050620224
2,4.9085307511025
2,5.05245939782301
2,3.79977672653604
2,4.60424729875898
2,4.63919849815447
2,4.15886455215349
2,4.55379840955403
2,4.31250977748028
2,4.52051686178735
2,4.99408943497292
2,4.32225201160635
2,5.64792989666978
2,4.52380474154516
2,4.25710526214557
2,3.99221869711365
2,4.54709158342787
2,5.41548248861222
2,6.05618725673061
2,4.34593472791652
2,5.05517186504278
2,5.73641826863065
2,5.09653920926053
2,6.81843915890306
2,4.29632757589557
2,4.31855312327202
2,5.65970914240701
2,5.92931601345029
2,5.2994927445778
2,3.97122506092043
2,5.37797954021006
2,4.02724502065462
2,4.29340370027523
2,4.70855639777138
2,5.89904151865513
2,4.31231944949283
2,4.10983458085106
2,5.65091725455985
2,4.50979023524882
2,4.22451369415829
2,6.39819827852956
2,5.22350752283138
2,4.42314704635519
2,4.63528786743577
2,6.30644717648983
2,4.3797110827969
2,4.2999164764834
2,5.66709682610278
2,5.87478913095794
2,4.87289672136539
2,5.00261920488245
2,4.70896202975536
2,5.06639902227834
2,5.19225563881121
2,4.24533983030445
2,5.06317289351732
2,4.34132974423308
2,4.54989252469081
2,4.44773730916768
2,4.5417125963734
2,5.58658248565082
2,4.86204353567656
2,3.86880638867419
2,4.96899240178691
2,5.12631215222492
2,5.82129241424335
2,5.76722404891121
2,4.57106134004087
2,5.24728082389672
2,4.27689196573256
2,5.59072613267136
2,4.30595179000542
2,5.98883300502345
2,4.99119867799787
2,4.46339735910477
2,4.75962823628497
2,4.3854623062043
2,4.55402184584925
2,5.03006544520534
2,5.1550964920962
2,4.5033437704114
2,4.76915899369496
2,4.51167063599777
2,6.53134665552257
2,4.59567098098452
2,4.44498272052241
2,6.3751391922849
2,4.64729138787719
2,4.51900821059567
2,4.67968875755983
2,3.76921127920333
2,3.51757702492406
2,4.34746367118287
2,5.12668195338273
2,3.99966611077945
2,4.02654346119443
2,5.86858757907104
2,4.49740004008977
2,4.8855888524727
2,4.38089227805189
2,4.25106816727662
2,4.26762201009495
2,4.60327452685072
2,4.56031426562828
2,3.99165586404594
2,4.34705359679302
2,5.88806815061088
2,4.59247476331789
2,4.10178689136554
2,5.1429690130118
2,4.58779208052435
2,6.51893058194253
2,4.26649101269625
2,4.84272632489624
2,5.23331364352281
2,5.71613010309202
2,4.52601423654573
2,4.22542039931766
2,4.4298808533382
2,5.11762879213838
